method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
tsai,heldout,2,1-3,1.3945175882724283,0.06305830512126388,54,224.05876899362266,2.0369674673015434,
tsai,heldout,2,2-3,3.1720195421153403,0.14097228627043304,100,3912.0965153295037,6.254675463466913,
tsai,heldout,5,0-1,1.4270626351979747,0.08304364260122818,57,194.00644760754622,1.844890752280928,
tsai,heldout,5,0-2,8.71343679015617,1.3488469374087126,103,27204.84394543564,16.251913687297726,
tsai,heldout,5,0-3,0.9329116356721311,0.06901367971395857,82,27.589784904488077,0.5800524041137552,
tsai,heldout,5,1-2,9.77967991392332,1.4167932570937303,70,17828.717603268815,15.959196902130854,
tsai,heldout,5,1-3,1.3460398845745987,0.1451542261103194,49,193.45412375311477,1.9869683796931197,
tsai,heldout,5,2-3,5.540644703583887,1.3033529621611215,95,21785.95647819136,15.143508763333953,
tsai,heldout,9,0-1,1.391415074919883,0.12639333946671877,60,52.685831640268866,0.937068404122389,
tsai,heldout,9,0-2,2.3863387190206637,0.9612145589178288,106,2295.3304144584567,4.653392366194692,
tsai,heldout,9,0-3,0.23758443754717365,0.10716368624952188,85,24.013760445221614,0.5315212401845415,
tsai,heldout,9,1-2,10.547240264595462,1.0296084423758118,74,2097.007991989839,5.323339725933385,
tsai,heldout,9,1-3,2.5654502368847667,0.22218777646854357,53,46.923730721863336,0.940932202577039,
tsai,heldout,9,2-3,5.168758335784697,0.86745682753545,99,2117.488998178964,4.6248002940001065,
tsai,heldout,12,0-1,1.6342668590866218,0.19372578768454135,66,29.43921867823333,0.6678688253332538,
tsai,heldout,12,0-2,3.4822902876228734,0.47050852364698337,106,275.31136551961197,1.6116069723117625,
tsai,heldout,12,0-3,0.5275253398784174,0.05394176310579291,82,19.41899045623973,0.4866384250995921,
tsai,heldout,12,1-2,3.9059702548426047,0.393862575310651,80,108.01793726512037,1.1619914869800057,
tsai,heldout,12,1-3,1.6693846813085844,0.160349790661669,56,35.98297738958374,0.8015941414900299,
